,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team,wwages,awages,age
2224,2021-01-31,15:00,Ligue 1,Matchweek 22,Sun,Away,L,1.0,3.0,Angers,1.1,1.5,60.0,,Anthony Briançon,4-1-4-1,Ruddy Buquet,Match Report,,7.0,3.0,26.6,1.0,1.0,1.0,2021,Nimes,159615,8300000,25.8
2225,2021-02-03,21:00,Ligue 1,Matchweek 23,Wed,Away,L,0.0,3.0,Paris S-G,2.0,1.8,34.0,,Anthony Briançon,4-1-4-1,François Letexier,Match Report,,19.0,6.0,17.0,0.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2226,2021-02-07,15:00,Ligue 1,Matchweek 24,Sun,Home,L,3.0,4.0,Monaco,1.4,1.3,44.0,,Anthony Briançon,4-1-4-1,Clément Turpin,Match Report,,9.0,4.0,15.4,2.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2227,2021-02-14,15:00,Ligue 1,Matchweek 25,Sun,Away,W,2.0,0.0,Dijon,1.7,0.8,50.0,,Anthony Briançon,4-1-4-1,Aurélien Petit,Match Report,,8.0,4.0,14.7,0.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2228,2021-02-21,15:00,Ligue 1,Matchweek 26,Sun,Home,W,2.0,0.0,Bordeaux,0.4,0.8,29.0,,Anthony Briançon,4-1-4-1,Willy Delajod,Match Report,,8.0,3.0,20.4,0.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2229,2021-02-24,19:00,Ligue 1,Matchweek 21,Wed,Home,W,1.0,0.0,Lorient,1.0,0.5,49.0,,Renaud Ripart,4-1-4-1,Jérôme Miguelgorry,Match Report,,6.0,1.0,25.8,0.0,1.0,1.0,2021,Nimes,159615,8300000,25.8
2230,2021-02-28,15:00,Ligue 1,Matchweek 27,Sun,Home,D,1.0,1.0,Nantes,0.6,1.0,60.0,,Renaud Ripart,4-1-4-1,Florent Batta,Match Report,,8.0,4.0,18.7,0.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2231,2021-03-03,19:00,Ligue 1,Matchweek 28,Wed,Away,L,1.0,2.0,Nice,2.4,1.4,46.0,,Renaud Ripart,4-1-4-1,Hakim Ben El Hadj Salem,Match Report,,22.0,7.0,15.8,0.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2232,2021-03-14,13:00,Ligue 1,Matchweek 29,Sun,Home,D,1.0,1.0,Montpellier,1.6,1.0,39.0,,Renaud Ripart,4-1-4-1,Eric Wattellier,Match Report,,12.0,6.0,20.9,1.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2233,2021-03-21,17:05,Ligue 1,Matchweek 30,Sun,Away,W,2.0,1.0,Lille,0.9,1.0,28.0,,Renaud Ripart,4-1-4-1,Franck Schneider,Match Report,,10.0,4.0,18.6,0.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2234,2021-04-04,17:05,Ligue 1,Matchweek 31,Sun,Home,L,0.0,2.0,Saint-Étienne,1.7,1.7,53.0,,Renaud Ripart,4-1-4-1,Thomas Léonard,Match Report,,13.0,2.0,19.6,2.0,0.0,1.0,2021,Nimes,159615,8300000,25.8
2235,2021-04-11,15:00,Ligue 1,Matchweek 32,Sun,Away,D,1.0,1.0,Brest,0.9,2.8,37.0,,Renaud Ripart,4-1-4-1,Willy Delajod,Match Report,,5.0,3.0,13.1,0.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2236,2021-04-18,15:00,Ligue 1,Matchweek 33,Sun,Home,D,1.0,1.0,Strasbourg,1.4,1.1,52.0,,Renaud Ripart,4-1-4-1,Antony Gautier,Match Report,,4.0,0.0,14.6,0.0,1.0,1.0,2021,Nimes,159615,8300000,25.8
2237,2021-04-25,15:00,Ligue 1,Matchweek 34,Sun,Away,L,1.0,2.0,Lens,1.6,0.6,56.0,,Renaud Ripart,4-1-4-1,Aurélien Petit,Match Report,,15.0,1.0,19.6,1.0,1.0,1.0,2021,Nimes,159615,8300000,25.8
2238,2021-05-02,15:00,Ligue 1,Matchweek 35,Sun,Home,D,2.0,2.0,Reims,2.5,0.8,51.0,,Renaud Ripart,4-2-3-1,Benoît Millot,Match Report,,18.0,7.0,17.2,1.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2239,2021-05-09,15:00,Ligue 1,Matchweek 36,Sun,Away,W,3.0,0.0,Metz,1.9,0.7,42.0,,Lamine Fomba,4-2-3-1,François Letexier,Match Report,,9.0,4.0,17.5,0.0,1.0,1.0,2021,Nimes,159615,8300000,25.8
2240,2021-05-16,21:00,Ligue 1,Matchweek 37,Sun,Home,L,2.0,5.0,Lyon,1.0,2.4,43.0,,Renaud Ripart,4-2-3-1,Ruddy Buquet,Match Report,,8.0,4.0,17.0,0.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2241,2021-05-23,21:00,Ligue 1,Matchweek 38,Sun,Away,L,0.0,2.0,Rennes,0.6,1.2,32.0,,Renaud Ripart,4-1-4-1,Willy Delajod,Match Report,,9.0,2.0,24.6,0.0,0.0,0.0,2021,Nimes,159615,8300000,25.8
2242,2020-08-22,17:00,Ligue 1,Matchweek 1,Sat,Home,L,0.0,1.0,Angers,0.9,1.5,54.0,,Bruno Ecuele Manga,4-3-3,Eric Wattellier,Match Report,,9.0,1.0,18.4,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2243,2020-08-28,21:00,Ligue 1,Matchweek 2,Fri,Away,L,1.0,4.0,Lyon,0.2,4.6,37.0,,Bruno Ecuele Manga,4-2-3-1,Benoît Millot,Match Report,,6.0,2.0,22.8,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2244,2020-09-13,15:00,Ligue 1,Matchweek 3,Sun,Home,L,0.0,2.0,Brest,0.3,1.9,50.0,,Bruno Ecuele Manga,4-3-3,Bastien Dechepy,Match Report,,7.0,3.0,21.0,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2245,2020-09-20,15:00,Ligue 1,Matchweek 4,Sun,Away,L,0.0,1.0,Strasbourg,0.6,2.7,42.0,,Bruno Ecuele Manga,4-3-3,Florent Batta,Match Report,,5.0,2.0,16.6,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2246,2020-09-27,15:00,Ligue 1,Matchweek 5,Sun,Home,D,2.0,2.0,Montpellier,1.3,2.4,39.0,,Bruno Ecuele Manga,4-2-3-1,Aurélien Petit,Match Report,,15.0,5.0,15.8,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2247,2020-10-04,15:00,Ligue 1,Matchweek 6,Sun,Away,L,0.0,3.0,Bordeaux,0.3,1.6,50.0,,Bruno Ecuele Manga,4-3-3,Antony Gautier,Match Report,,5.0,1.0,22.1,1.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2248,2020-10-16,19:00,Ligue 1,Matchweek 7,Fri,Home,D,1.0,1.0,Rennes,1.1,0.9,40.0,,Bruno Ecuele Manga,4-2-3-1,Bastien Dechepy,Match Report,,12.0,4.0,21.1,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2249,2020-10-24,21:00,Ligue 1,Matchweek 8,Sat,Away,L,0.0,4.0,Paris S-G,1.6,3.8,45.0,,Bruno Ecuele Manga,4-3-3,Johan Hamel,Match Report,,16.0,3.0,15.7,1.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2250,2020-11-01,15:00,Ligue 1,Matchweek 9,Sun,Home,D,0.0,0.0,Lorient,0.4,1.2,54.0,,Bruno Ecuele Manga,4-2-3-1,Aurélien Petit,Match Report,,11.0,2.0,23.5,1.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2251,2020-11-08,15:00,Ligue 1,Matchweek 10,Sun,Away,D,1.0,1.0,Metz,2.0,2.2,55.0,,Bruno Ecuele Manga,4-2-3-1,Willy Delajod,Match Report,,14.0,6.0,17.1,0.0,0.0,1.0,2021,Dijon,205192,10670000,25.7
2252,2020-11-22,15:00,Ligue 1,Matchweek 11,Sun,Home,L,0.0,1.0,Lens,0.9,1.5,53.0,,Bruno Ecuele Manga,4-2-3-1,Eric Wattellier,Match Report,,11.0,2.0,16.2,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2253,2020-11-29,17:00,Ligue 1,Matchweek 12,Sun,Away,W,3.0,1.0,Nice,0.9,3.1,39.0,,Bruno Ecuele Manga,4-2-3-1,François Letexier,Match Report,,9.0,4.0,19.0,1.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2254,2020-12-06,15:00,Ligue 1,Matchweek 13,Sun,Home,D,0.0,0.0,Saint-Étienne,0.5,0.7,41.0,,Bruno Ecuele Manga,4-2-3-1,Ruddy Buquet,Match Report,,6.0,1.0,17.9,1.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2255,2020-12-13,15:00,Ligue 1,Matchweek 14,Sun,Away,D,1.0,1.0,Nantes,1.2,2.8,62.0,,Bruno Ecuele Manga,4-2-3-1,Antony Gautier,Match Report,,13.0,3.0,17.9,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2256,2020-12-16,19:00,Ligue 1,Matchweek 15,Wed,Home,L,0.0,2.0,Lille,0.2,0.8,47.0,,Bruno Ecuele Manga,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,6.0,1.0,25.1,2.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2257,2020-12-20,15:00,Ligue 1,Matchweek 16,Sun,Home,L,0.0,1.0,Monaco,1.3,0.8,52.0,,Bruno Ecuele Manga,4-2-3-1,Jeremy Stinat,Match Report,,11.0,1.0,16.3,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2258,2020-12-23,19:00,Ligue 1,Matchweek 17,Wed,Away,W,3.0,1.0,Nîmes,1.8,1.0,54.0,,Bruno Ecuele Manga,4-2-3-1,Jérémie Pignard,Match Report,,14.0,4.0,13.6,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2259,2021-01-06,21:00,Ligue 1,Matchweek 18,Wed,Away,D,0.0,0.0,Reims,0.3,0.7,43.0,,Bruno Ecuele Manga,4-2-3-1,Amaury Delerue,Match Report,,8.0,0.0,23.1,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2260,2021-01-09,21:00,Ligue 1,Matchweek 19,Sat,Home,D,0.0,0.0,Marseille,0.4,1.5,42.0,,Bruno Ecuele Manga,4-4-1-1,Jérôme Miguelgorry,Match Report,,4.0,0.0,21.9,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2261,2021-01-24,15:00,Ligue 1,Matchweek 21,Sun,Home,D,1.0,1.0,Strasbourg,0.7,2.4,50.0,,Bruno Ecuele Manga,4-2-3-1,Jérôme Brisard,Match Report,,5.0,3.0,15.4,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2262,2021-01-27,21:00,Ligue 1,Matchweek 20,Wed,Away,L,2.0,3.0,Lorient,1.3,1.2,54.0,,Bruno Ecuele Manga,4-4-2,Bastien Dechepy,Match Report,,7.0,2.0,9.6,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2263,2021-01-31,17:00,Ligue 1,Matchweek 22,Sun,Away,L,0.0,1.0,Lille,0.4,1.7,41.0,,Bruno Ecuele Manga,4-2-3-1,Jérémie Pignard,Match Report,,10.0,3.0,21.6,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2264,2021-02-03,21:00,Ligue 1,Matchweek 23,Wed,Home,L,0.0,1.0,Lyon,1.2,2.5,37.0,,Bruno Ecuele Manga,4-3-3,Johan Hamel,Match Report,,14.0,2.0,19.6,1.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2265,2021-02-07,15:00,Ligue 1,Matchweek 24,Sun,Away,L,2.0,4.0,Montpellier,1.5,4.9,41.0,,Bruno Ecuele Manga,4-2-3-1,Franck Schneider,Match Report,,12.0,4.0,17.4,0.0,1.0,1.0,2021,Dijon,205192,10670000,25.7
2266,2021-02-14,15:00,Ligue 1,Matchweek 25,Sun,Home,L,0.0,2.0,Nîmes,0.8,1.7,50.0,,Bruno Ecuele Manga,4-2-3-1,Aurélien Petit,Match Report,,10.0,3.0,16.1,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2267,2021-02-21,15:00,Ligue 1,Matchweek 26,Sun,Away,L,1.0,2.0,Lens,1.0,1.0,46.0,,Bruno Ecuele Manga,5-3-2,Benoît Bastien,Match Report,,12.0,3.0,18.4,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2268,2021-02-27,17:00,Ligue 1,Matchweek 27,Sat,Home,L,0.0,4.0,Paris S-G,0.2,1.9,40.0,,Bruno Ecuele Manga,5-3-2,Mikael Lesage,Match Report,,5.0,1.0,20.4,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2269,2021-03-03,19:00,Ligue 1,Matchweek 28,Wed,Away,L,1.0,3.0,Brest,1.0,1.5,51.0,,Bruno Ecuele Manga,4-2-3-1,Jeremy Stinat,Match Report,,10.0,2.0,17.5,1.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2270,2021-03-14,15:00,Ligue 1,Matchweek 29,Sun,Home,L,1.0,3.0,Bordeaux,1.1,1.2,46.0,,Bruno Ecuele Manga,4-2-3-1,Thomas Léonard,Match Report,,13.0,3.0,17.6,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2271,2021-03-21,15:00,Ligue 1,Matchweek 30,Sun,Home,L,0.0,1.0,Reims,0.9,1.1,53.0,,Bruno Ecuele Manga,5-3-2,Benoît Bastien,Match Report,,10.0,4.0,17.5,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2272,2021-04-04,21:00,Ligue 1,Matchweek 31,Sun,Away,L,0.0,2.0,Marseille,0.1,1.3,37.0,,Bruno Ecuele Manga,3-4-1-2,Ruddy Buquet,Match Report,,4.0,1.0,17.7,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2273,2021-04-11,17:05,Ligue 1,Matchweek 32,Sun,Away,L,0.0,3.0,Monaco,0.6,3.8,36.0,,Bruno Ecuele Manga,3-4-1-2,Aurélien Petit,Match Report,,6.0,1.0,21.4,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2274,2021-04-18,15:00,Ligue 1,Matchweek 33,Sun,Home,W,2.0,0.0,Nice,1.6,0.7,43.0,,Bruno Ecuele Manga,5-3-2,Johan Hamel,Match Report,,8.0,2.0,20.3,0.0,1.0,1.0,2021,Dijon,205192,10670000,25.7
2275,2021-04-25,15:00,Ligue 1,Matchweek 34,Sun,Away,L,1.0,5.0,Rennes,1.2,3.0,26.0,,Bruno Ecuele Manga,5-3-2,Jeremy Stinat,Match Report,,3.0,0.0,24.8,0.0,1.0,1.0,2021,Dijon,205192,10670000,25.7
2276,2021-05-02,15:00,Ligue 1,Matchweek 35,Sun,Home,L,1.0,5.0,Metz,1.1,1.5,45.0,,Bruno Ecuele Manga,5-3-2,Franck Schneider,Match Report,,10.0,4.0,15.8,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2277,2021-05-09,15:00,Ligue 1,Matchweek 36,Sun,Away,L,0.0,3.0,Angers,0.3,1.9,56.0,,Bruno Ecuele Manga,4-2-3-1,Jérôme Brisard,Match Report,,5.0,1.0,14.7,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2278,2021-05-16,21:00,Ligue 1,Matchweek 37,Sun,Home,L,0.0,4.0,Nantes,1.1,1.9,71.0,,Bruno Ecuele Manga,5-3-2,Karim Abed,Match Report,,10.0,1.0,14.7,0.0,0.0,0.0,2021,Dijon,205192,10670000,25.7
2279,2021-05-23,21:00,Ligue 1,Matchweek 38,Sun,Away,W,1.0,0.0,Saint-Étienne,1.3,1.4,35.0,,Bruno Ecuele Manga,4-4-2,Antony Gautier,Match Report,,9.0,2.0,22.1,0.0,0.0,1.0,2021,Dijon,205192,10670000,25.7
2280,2019-08-11,21:00,Ligue 1,Matchweek 1,Sun,Home,W,3.0,0.0,Nîmes,3.5,0.3,74.0,47151.0,Thiago Silva,4-3-3,Clément Turpin,Match Report,,11.0,4.0,13.9,0.0,1.0,1.0,2020,Paris Saint Germain,4640192,241290000,27.2
2281,2019-08-18,21:00,Ligue 1,Matchweek 2,Sun,Away,L,1.0,2.0,Rennes,1.0,1.2,62.0,28596.0,Thiago Silva,4-3-3,Antony Gautier,Match Report,,9.0,2.0,15.5,0.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2282,2019-08-25,21:00,Ligue 1,Matchweek 3,Sun,Home,W,4.0,0.0,Toulouse,4.1,0.4,71.0,47325.0,Marquinhos,4-3-3,Jérôme Brisard,Match Report,,20.0,10.0,15.6,1.0,0.0,1.0,2020,Paris Saint Germain,4640192,241290000,27.2
2283,2019-08-30,20:45,Ligue 1,Matchweek 4,Fri,Away,W,2.0,0.0,Metz,1.6,0.4,68.0,20685.0,Thiago Silva,4-3-3,Franck Schneider,Match Report,,9.0,3.0,14.8,0.0,1.0,1.0,2020,Paris Saint Germain,4640192,241290000,27.2
2284,2019-09-14,17:30,Ligue 1,Matchweek 5,Sat,Home,W,1.0,0.0,Strasbourg,0.8,0.5,62.0,47505.0,Thiago Silva,4-2-3-1,Amaury Delerue,Match Report,,16.0,7.0,19.2,0.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2285,2019-09-22,21:00,Ligue 1,Matchweek 6,Sun,Away,W,1.0,0.0,Lyon,1.5,0.5,63.0,54583.0,Thiago Silva,4-3-3,Ruddy Buquet,Match Report,,21.0,7.0,18.1,1.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2286,2019-09-25,21:00,Ligue 1,Matchweek 7,Wed,Home,L,0.0,2.0,Reims,0.6,1.0,72.0,47376.0,Presnel Kimpembe,4-3-3,François Letexier,Match Report,,12.0,3.0,20.3,1.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2287,2019-09-28,17:30,Ligue 1,Matchweek 8,Sat,Away,W,1.0,0.0,Bordeaux,2.8,0.1,64.0,39215.0,Thiago Silva,4-3-3,Jérôme Brisard,Match Report,,21.0,7.0,14.9,1.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2288,2019-10-05,17:30,Ligue 1,Matchweek 9,Sat,Home,W,4.0,0.0,Angers,3.4,0.6,72.0,47700.0,Thiago Silva,4-3-3,Willy Delajod,Match Report,,15.0,7.0,13.1,0.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2289,2019-10-18,20:45,Ligue 1,Matchweek 10,Fri,Away,W,4.0,1.0,Nice,3.5,0.8,61.0,32705.0,Thiago Silva,4-2-2-2,François Letexier,Match Report,,23.0,10.0,14.5,0.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2290,2019-10-27,21:00,Ligue 1,Matchweek 11,Sun,Home,W,4.0,0.0,Marseille,3.0,0.6,61.0,47926.0,Thiago Silva,4-3-3,Benoît Bastien,Match Report,,13.0,8.0,16.2,2.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2291,2019-11-01,20:45,Ligue 1,Matchweek 12,Fri,Away,L,1.0,2.0,Dijon,3.2,1.0,66.0,14859.0,Marquinhos,4-3-3,Ruddy Buquet,Match Report,,20.0,4.0,15.9,1.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2292,2019-11-09,17:30,Ligue 1,Matchweek 13,Sat,Away,W,2.0,1.0,Brest,2.4,1.1,59.0,15144.0,Thiago Silva,4-2-3-1,Mikael Lesage,Match Report,,18.0,8.0,15.6,1.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2293,2019-11-22,20:45,Ligue 1,Matchweek 14,Fri,Home,W,2.0,0.0,Lille,2.6,1.0,59.0,47476.0,Thiago Silva,4-3-3,Willy Delajod,Match Report,,11.0,4.0,14.3,0.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2294,2019-12-04,21:05,Ligue 1,Matchweek 16,Wed,Home,W,2.0,0.0,Nantes,1.9,0.6,63.0,47485.0,Thiago Silva,4-3-3,Amaury Delerue,Match Report,,9.0,5.0,17.6,0.0,1.0,1.0,2020,Paris Saint Germain,4640192,241290000,27.2
2295,2019-12-07,17:30,Ligue 1,Matchweek 17,Sat,Away,W,3.0,1.0,Montpellier,1.2,0.4,67.0,20197.0,Thiago Silva,4-2-2-2,Antony Gautier,Match Report,,15.0,6.0,22.1,4.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2296,2019-12-15,21:00,Ligue 1,Matchweek 18,Sun,Away,W,4.0,0.0,Saint-Étienne,4.3,1.1,66.0,36391.0,Thiago Silva,4-2-2-2,Ruddy Buquet,Match Report,,21.0,11.0,14.3,0.0,0.0,1.0,2020,Paris Saint Germain,4640192,241290000,27.2
2297,2019-12-21,20:45,Ligue 1,Matchweek 19,Sat,Home,W,4.0,1.0,Amiens,4.6,0.6,66.0,47693.0,Thiago Silva,4-2-2-2,Eric Wattellier,Match Report,,22.0,10.0,14.4,0.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2298,2020-01-12,21:00,Ligue 1,Matchweek 20,Sun,Home,D,3.0,3.0,Monaco,2.5,2.3,61.0,47580.0,Thiago Silva,4-2-2-2,Antony Gautier,Match Report,,12.0,5.0,15.0,1.0,1.0,1.0,2020,Paris Saint Germain,4640192,241290000,27.2
2299,2020-01-15,21:00,Ligue 1,Matchweek 15,Wed,Away,W,4.0,1.0,Monaco,3.6,1.1,58.0,11214.0,Thiago Silva,4-2-2-2,François Letexier,Match Report,,16.0,11.0,17.6,1.0,1.0,1.0,2020,Paris Saint Germain,4640192,241290000,27.2
2300,2020-01-26,21:00,Ligue 1,Matchweek 21,Sun,Away,W,2.0,0.0,Lille,2.0,0.5,58.0,49132.0,Thiago Silva,4-2-2-2,Amaury Delerue,Match Report,,11.0,4.0,16.9,0.0,1.0,1.0,2020,Paris Saint Germain,4640192,241290000,27.2
2301,2020-02-01,17:30,Ligue 1,Matchweek 22,Sat,Home,W,5.0,0.0,Montpellier,2.9,0.2,67.0,47701.0,Presnel Kimpembe,4-2-2-2,Jérôme Brisard,Match Report,,20.0,9.0,17.7,4.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2302,2020-02-04,21:05,Ligue 1,Matchweek 23,Tue,Away,W,2.0,1.0,Nantes,3.6,2.7,65.0,34307.0,Presnel Kimpembe,4-2-2-2,Franck Schneider,Match Report,,19.0,6.0,14.4,1.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2303,2020-02-09,21:00,Ligue 1,Matchweek 24,Sun,Home,W,4.0,2.0,Lyon,1.7,1.0,69.0,47000.0,Presnel Kimpembe,4-2-2-2,Clément Turpin,Match Report,,16.0,5.0,19.8,1.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2304,2020-02-15,17:30,Ligue 1,Matchweek 25,Sat,Away,D,4.0,4.0,Amiens,3.2,1.3,71.0,12964.0,Thiago Silva,4-2-2-2,Hakim Ben El Hadj Salem,Match Report,,15.0,10.0,14.3,0.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2305,2020-02-23,21:00,Ligue 1,Matchweek 26,Sun,Home,W,4.0,3.0,Bordeaux,5.1,1.5,66.0,47771.0,Thiago Silva,4-2-2-2,Willy Delajod,Match Report,,23.0,9.0,13.1,1.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2306,2020-02-29,17:30,Ligue 1,Matchweek 27,Sat,Home,W,4.0,0.0,Dijon,3.6,0.4,70.0,47542.0,Marquinhos,4-2-2-2,Karim Abed,Match Report,,23.0,11.0,13.0,0.0,0.0,0.0,2020,Paris Saint Germain,4640192,241290000,27.2
2307,2019-08-10,17:30,Ligue 1,Matchweek 1,Sat,Home,L,0.0,2.0,Reims,0.9,1.2,64.0,52887.0,Steve Mandanda,4-3-3,Jérôme Brisard,Match Report,,10.0,2.0,19.5,0.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
2308,2019-08-17,17:30,Ligue 1,Matchweek 2,Sat,Away,D,0.0,0.0,Nantes,1.2,0.5,47.0,34832.0,Steve Mandanda,4-3-3,Benoît Bastien,Match Report,,8.0,2.0,20.8,1.0,0.0,1.0,2020,Marseille,949038,49350000,27.1
2309,2019-08-28,21:00,Ligue 1,Matchweek 3,Wed,Away,W,2.0,1.0,Nice,1.7,1.7,38.0,31825.0,Steve Mandanda,4-3-3,Clément Turpin,Match Report,,11.0,4.0,20.3,0.0,1.0,1.0,2020,Marseille,949038,49350000,27.1
2310,2019-09-01,21:00,Ligue 1,Matchweek 4,Sun,Home,W,1.0,0.0,Saint-Étienne,0.7,0.8,50.0,44074.0,Steve Mandanda,4-3-3,Benoît Millot,Match Report,,9.0,2.0,21.2,0.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
2311,2019-09-15,21:00,Ligue 1,Matchweek 5,Sun,Away,W,4.0,3.0,Monaco,1.6,2.5,56.0,9147.0,Steve Mandanda,4-3-3,Antony Gautier,Match Report,,13.0,6.0,14.4,0.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
2312,2019-09-21,17:30,Ligue 1,Matchweek 6,Sat,Home,D,1.0,1.0,Montpellier,1.2,0.1,65.0,48007.0,Steve Mandanda,4-3-3,Amaury Delerue,Match Report,,24.0,5.0,20.9,2.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
2313,2019-09-24,19:00,Ligue 1,Matchweek 7,Tue,Away,D,0.0,0.0,Dijon,0.9,1.4,55.0,15061.0,Steve Mandanda,4-3-3,Jeremy Stinat,Match Report,,9.0,2.0,15.4,0.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
2314,2019-09-29,21:00,Ligue 1,Matchweek 8,Sun,Home,D,1.0,1.0,Rennes,0.8,0.9,55.0,44281.0,Steve Mandanda,4-2-3-1,Franck Schneider,Match Report,,17.0,5.0,22.0,0.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
2315,2019-10-04,20:45,Ligue 1,Matchweek 9,Fri,Away,L,1.0,3.0,Amiens,0.5,2.9,67.0,12737.0,Steve Mandanda,4-2-3-1,Johan Hamel,Match Report,,13.0,4.0,24.9,3.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
2316,2019-10-20,21:00,Ligue 1,Matchweek 10,Sun,Home,W,2.0,0.0,Strasbourg,1.6,0.5,50.0,50203.0,Steve Mandanda,4-3-3,Hakim Ben El Hadj Salem,Match Report,,10.0,5.0,20.6,1.0,1.0,1.0,2020,Marseille,949038,49350000,27.1
2317,2019-10-27,21:00,Ligue 1,Matchweek 11,Sun,Away,L,0.0,4.0,Paris S-G,0.6,3.0,39.0,47926.0,Steve Mandanda,4-3-3,Benoît Bastien,Match Report,,11.0,2.0,19.6,0.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
2318,2019-11-02,17:30,Ligue 1,Matchweek 12,Sat,Home,W,2.0,1.0,Lille,0.7,0.4,44.0,53321.0,Steve Mandanda,4-3-3,Hakim Ben El Hadj Salem,Match Report,,11.0,1.0,14.3,0.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
2319,2019-11-10,21:00,Ligue 1,Matchweek 13,Sun,Home,W,2.0,1.0,Lyon,1.2,1.1,41.0,65421.0,Steve Mandanda,4-3-3,Antony Gautier,Match Report,,9.0,3.0,21.8,0.0,1.0,1.0,2020,Marseille,949038,49350000,27.1
2320,2019-11-24,21:00,Ligue 1,Matchweek 14,Sun,Away,W,2.0,0.0,Toulouse,1.6,0.9,71.0,23002.0,Steve Mandanda,4-3-3,François Letexier,Match Report,,14.0,7.0,16.8,1.0,0.0,0.0,2020,Marseille,949038,49350000,27.1
